,주소,유동인구
3922,충청북도 음성군 감곡면 상평리,0
3923,충청북도 음성군 감곡면 상평리,0
3924,충청북도 음성군 감곡면 상평리 459-2,0
3925,충청북도 음성군 감곡면 상평리,0
3926,충청북도 음성군 감곡면 상평리 산53-1,0
3927,충청북도 음성군 감곡면 상평리 818,0
3928,충청북도 음성군 감곡면 상평리 756-1,0
3929,충청북도 음성군 감곡면 상평리,0
3930,충청북도 음성군 감곡면 상평리,0
3931,충청북도 음성군 감곡면 상평리 519-2,0
3932,충청북도 음성군 감곡면 상평리,0
3933,충청북도 음성군 감곡면 상평리,0
3934,충청북도 음성군 감곡면 상평리 293,0
3935,충청북도 음성군 감곡면 감노로,0
3936,충청북도 음성군 감곡면 상평리,0
3937,충청북도 음성군 감곡면 상평리,0
3938,충청북도 음성군 생극면 방축리,0
3939,충청북도 음성군 감곡면 월정리,0
3940,충청북도 음성군 감곡면 영산리,0
3941,충청북도 음성군 감곡면 상평리,0
3942,충청북도 음성군 감곡면 상평리 543,0
3943,충청북도 음성군 감곡면 상평리 49-2,0
3944,충청북도 음성군 감곡면 감노로319번길,0
3945,충청북도 음성군 감곡면 상평리,0
3946,충청북도 음성군 감곡면 상평리,0
3947,충청북도 음성군 감곡면 상평리 46-3,0
3948,충청북도 음성군 감곡면 상평리 307-1,0
3949,충청북도 음성군 감곡면 능안로,0
3950,충청북도 음성군 감곡면 상평리 산29,0
3951,충청북도 음성군 감곡면 상평리 656,0
3952,충청북도 음성군 감곡면 상평리,0
3953,충청북도 음성군 감곡면 상평리,0
3954,충청북도 음성군 감곡면 상평리,0
3955,충청북도 음성군 감곡면 상평리,0
3956,충청북도 음성군 감곡면 상평리,0
3957,충청북도 음성군 감곡면 상평리 749,0
3958,충청북도 음성군 감곡면 상평리 422-3,0
3959,충청북도 음성군 감곡면 상평리 794,0
3960,충청북도 음성군 감곡면 상평리,0
3961,충청북도 음성군 감곡면 상평리 651,0
3962,충청북도 음성군 감곡면 상평리 544-2,0
3963,충청북도 음성군 감곡면 원당리,0
3964,충청북도 음성군 감곡면 상평리 719,0
3965,충청북도 음성군 감곡면 상평리,0
3966,충청북도 음성군 감곡면 상평리 615,0
3967,충청북도 음성군 감곡면 상평리,0
3968,충청북도 음성군 감곡면 상평리,0
3969,충청북도 음성군 감곡면 월정리,0
3970,충청북도 음성군 감곡면 상평리 187,0
3971,충청북도 음성군 감곡면 상평리,0
3972,충청북도 음성군 감곡면 상평리 233,0
3973,충청북도 음성군 감곡면 상평리,0
3974,충청북도 음성군 감곡면 상평리 856,0
3975,충청북도 음성군 감곡면 상평리 231,0
3976,충청북도 음성군 감곡면 상평리,0
3977,충청북도 음성군 감곡면 상평리 산13,0
3978,충청북도 음성군 감곡면 상평리,0
3979,충청북도 음성군 감곡면 상평리,0
3980,충청북도 음성군 감곡면 상평리,0
3981,충청북도 음성군 감곡면 상평리 777,0
3982,충청북도 음성군 감곡면 상평리,0
3983,충청북도 음성군 감곡면 상평리,0
3984,충청북도 음성군 감곡면 상평리,0
3985,충청북도 음성군 감곡면 상평리 산38,0
3986,충청북도 음성군 감곡면 상평리 678,0
3987,충청북도 음성군 감곡면 상평리,0
3988,충청북도 음성군 감곡면 상평리 산59-1,0
3989,충청북도 음성군 감곡면 상평리 526,0
3990,충청북도 음성군 감곡면 상평리 774,0
3991,충청북도 음성군 감곡면 상평리,0
3992,충청북도 음성군 감곡면 상평리,0
3993,충청북도 음성군 감곡면 상평리,0
3994,충청북도 음성군 감곡면 상평리,0
3995,충청북도 음성군 감곡면 상평리,0
3996,충청북도 음성군 감곡면 상평리,0
3997,충청북도 음성군 감곡면 상평리,0
3998,충청북도 음성군 감곡면 상평리 382-2,0
3999,충청북도 음성군 감곡면 상평리,0
4000,충청북도 음성군 감곡면 상평리,0
4001,충청북도 음성군 감곡면 상평리,0
4002,충청북도 음성군 감곡면 상평리,0
4003,충청북도 음성군 감곡면 상평리,0
4004,충청북도 음성군 감곡면 감노로191번길 6-13,0
4005,충청북도 음성군 감곡면 상평리,0
4006,충청북도 음성군 감곡면 상평리,0
4007,충청북도 음성군 감곡면 상평리,0
4008,충청북도 음성군 감곡면 상평리,0
4009,충청북도 음성군 감곡면 상평리,0
4010,충청북도 음성군 감곡면 상평리 438-8,0
4011,충청북도 음성군 감곡면 상평리 140,0
4012,충청북도 음성군 감곡면 상평리,0
4013,충청북도 음성군 감곡면 상평리 617,0
4014,충청북도 음성군 감곡면 능안로,0
4015,경기도 안양시 동안구 호계동 1039-2,0
4016,충청북도 음성군 감곡면 상평리 309-1,0
4017,충청북도 음성군 감곡면 상평리,0
4018,충청북도 음성군 감곡면 상평리 80-8,0
4019,충청북도 음성군 감곡면 상평리,0
4020,충청북도 음성군 감곡면 상평리,0
4021,충청북도 음성군 생극면 차곡리,0
4022,충청북도 음성군 감곡면 상평리,0
4023,충청북도 음성군 감곡면 상평리,0
4024,충청북도 음성군 감곡면 상평리 181,0
4025,충청북도 음성군 감곡면 상평리 594-3,0
4026,충청북도 음성군 감곡면 상평리,0
4027,충청북도 음성군 감곡면 상평리,0
4028,충청북도 음성군 감곡면 상평리,0
4029,충청북도 음성군 감곡면 상평리,0
4030,충청북도 음성군 감곡면 능안로,0
4031,충청북도 음성군 감곡면 상평리,0
4032,충청북도 음성군 감곡면 상평리,0
4033,충청북도 음성군 감곡면 상평리 10-2,0
4034,충청북도 음성군 감곡면 상평리 581,0
4035,충청북도 음성군 감곡면 상평리,0
4036,충청북도 음성군 감곡면 상평리,0
4037,충청북도 음성군 감곡면 상평리,0
4038,충청북도 음성군 감곡면 상평리,0
4039,충청북도 음성군 감곡면 상평리 604,0
4040,충청북도 음성군 감곡면 상평리,0
4041,충청북도 음성군 감곡면 상평리 163,0
4042,충청북도 음성군 감곡면 상평리 56,0
4043,충청북도 음성군 감곡면 상평리,0
4044,충청북도 음성군 감곡면 상평리,0
4045,충청북도 음성군 감곡면 상평리 398-6,0
4046,충청북도 음성군 감곡면 상평리,0
4047,충청북도 음성군 감곡면 상평리 717,0
4048,충청북도 음성군 감곡면 상평리 322-1,0
4049,충청북도 음성군 감곡면 상평리 596,0
4050,충청북도 음성군 감곡면 상평리 산55,0
4051,충청북도 음성군 감곡면 상평리,0
4052,충청북도 음성군 감곡면 상평리 산48,0
4053,충청북도 음성군 감곡면 상평리 산7-7,0
4054,충청북도 음성군 감곡면 상평리,0
4055,충청북도 음성군 감곡면 상평리 428,0
4056,충청북도 음성군 감곡면 월정리,0
4057,충청북도 음성군 감곡면 상평리,0
4058,충청북도 음성군 감곡면 상평리 297-2,0
4059,충청북도 음성군 감곡면 상평리,0
4060,충청북도 음성군 감곡면 상평리,0
4061,충청북도 음성군 감곡면 상평리 산26,0
4062,충청북도 음성군 감곡면 상평리,0
4063,충청북도 음성군 감곡면 상평리 산72-2,0
4064,충청북도 음성군 감곡면 상평리,0
4065,충청북도 음성군 감곡면 상평리,0
4066,충청북도 음성군 감곡면 상평리 85,0
4067,충청북도 음성군 감곡면 상평리,0
4068,충청북도 음성군 감곡면 상평리,0
4069,충청북도 음성군 감곡면 상평리,0
4070,충청북도 음성군 감곡면 상평리,0
4071,충청북도 음성군 감곡면 상평리 산30-2,0
4072,충청북도 음성군 감곡면 상평리,0
4073,충청북도 음성군 감곡면 상평리,0
4074,충청북도 음성군 감곡면 상평리 356-2,0
4075,충청북도 음성군 감곡면 상평리 227,0
4076,충청북도 음성군 감곡면 상평리 산6,0
4077,충청북도 음성군 감곡면 상평리,0
4078,충청북도 음성군 감곡면 상평리,0
4079,충청북도 음성군 감곡면 상평리,0
4080,충청북도 음성군 감곡면 능안로,0
4081,충청북도 음성군 감곡면 상평리,0
4082,충청북도 음성군 감곡면 상평리 194-1,0
4083,충청북도 음성군 감곡면 상평리,0
4084,충청북도 음성군 감곡면 상평리 205,0
4085,충청북도 음성군 감곡면 상평리,0
4086,충청북도 음성군 감곡면 상평리,0
4087,충청북도 음성군 감곡면 상평리 767,0
4088,충청북도 음성군 감곡면 상평리 174-4,0
4089,충청북도 음성군 감곡면 상평리,0
4090,충청북도 음성군 감곡면 능안로,0
4091,충청북도 음성군 감곡면 상평리 363,0
4092,충청북도 음성군 감곡면 상평리,0
4093,충청북도 음성군 감곡면 상평리 692,0
4094,충청북도 음성군 감곡면 상평리 467,0
4095,충청북도 음성군 감곡면 상평리,0
4096,충청북도 음성군 감곡면 상평리,0
4097,충청북도 음성군 감곡면 상평리,0
4098,충청북도 음성군 감곡면 상평리 45-2,0
4099,충청북도 음성군 감곡면 상평리,0
4100,충청북도 음성군 감곡면 상평리,0
4101,충청북도 음성군 감곡면 상평리,0
4102,충청북도 음성군 감곡면 상평리,0
4103,충청북도 음성군 감곡면 상평리,0
4104,충청북도 음성군 감곡면 상평리,0
4105,충청북도 음성군 감곡면 상평리,0
4106,충청북도 음성군 감곡면 상평리 338-1,0
4107,충청북도 음성군 감곡면 상평리,0
4108,충청북도 음성군 감곡면 상평리,0
4109,충청북도 음성군 감곡면 상평리 709,0
4110,충청북도 음성군 감곡면 상평리,0
4111,충청북도 음성군 감곡면 상평리,0
4112,충청북도 음성군 감곡면 상평리,0
4113,충청북도 음성군 감곡면 상평리,0
4114,충청북도 음성군 생극면 차곡리,0
4115,충청북도 음성군 감곡면 상평리 401-1,0
4116,충청북도 음성군 감곡면 상평리,0
4117,충청북도 음성군 감곡면 상평리,0
4118,충청북도 음성군 감곡면 상평리 594-1,0
4119,충청북도 음성군 감곡면 상평리 845,0
4120,충청북도 음성군 감곡면 상평리,0
4121,충청북도 음성군 감곡면 상평리,0
4122,충청북도 음성군 감곡면 상평리,0
4123,충청북도 음성군 감곡면 상평리,0
4124,충청북도 음성군 감곡면 상평리,0
4125,충청북도 음성군 감곡면 상평리 산64,0
4126,충청북도 음성군 감곡면 상평리 304-3,0
4127,충청북도 음성군 감곡면 상평리,0
4128,충청북도 음성군 감곡면 상평리,0
4129,충청북도 음성군 감곡면 상평리,0
4130,충청북도 음성군 감곡면 상평리,0
4131,충청북도 음성군 감곡면 상평리 625,0
4132,충청북도 음성군 감곡면 상평리 산12,0
4133,충청북도 음성군 감곡면 상평리,0
4134,충청북도 음성군 감곡면 상평리,0
4135,충청북도 음성군 감곡면 상평리 386-9,0
4136,충청북도 음성군 감곡면 상평리,0
4137,충청북도 음성군 감곡면 상평리 53,0
4138,충청북도 음성군 감곡면 상평리,0
4139,충청북도 음성군 감곡면 상평리,0
4140,충청북도 음성군 감곡면 상평리 420,0
4141,충청북도 음성군 감곡면 상평리,0
4142,충청북도 음성군 감곡면 상평리,0
4143,충청북도 음성군 생극면 차곡리,0
4144,충청북도 음성군 감곡면 상평리 산66,0
4145,충청북도 음성군 감곡면 상평리,0
4146,충청북도 음성군 감곡면 상평리 24-7,0
4147,충청북도 음성군 감곡면 상평리 491-2,0
4148,충청북도 음성군 감곡면 상평리,0
4149,충청북도 음성군 감곡면 상평리,0
4150,충청북도 음성군 감곡면 상평리,0
4151,충청북도 음성군 감곡면 상평리,0
4152,충청북도 음성군 감곡면 상평리 801,0
4153,충청북도 음성군 감곡면 원당리 산9-3,0
4154,충청북도 음성군 감곡면 상평리,0
4155,충청북도 음성군 감곡면 상평리 산8-1,0
4156,충청북도 음성군 감곡면 상평리,0
4157,음성군 주천지,0
4158,충청북도 음성군 감곡면 상평리,0
4159,충청북도 음성군 감곡면 상평리,0
4160,충청북도 음성군 감곡면 상평리,0
4161,충청북도 음성군 감곡면 상평리 829,0
4162,충청북도 음성군 감곡면 상평리,0
4163,충청북도 음성군 감곡면 상평리,0
4164,충청북도 음성군 감곡면 상평리 601,0
4165,충청북도 음성군 감곡면 상평리,0
4166,충청북도 음성군 감곡면 상평리,0
4167,충청북도 음성군 감곡면 상평리 96-10,0
4168,충청북도 음성군 감곡면 상평리 213,0
4169,충청북도 음성군 감곡면 상평리 626,0
4170,충청북도 음성군 감곡면 상평리 421,0
4171,충청북도 음성군 감곡면 상평리,0
4172,충청북도 음성군 감곡면 상평리,0
4173,충청북도 음성군 감곡면 상평리,0
4174,충청북도 음성군 감곡면 상평리,0
4175,충청북도 음성군 감곡면 상평리,0
4176,충청북도 음성군 감곡면 상평리 426-1,0
4177,충청북도 음성군 감곡면 상평리 739,0
4178,충청북도 음성군 감곡면 상평리,0
4179,충청북도 음성군 감곡면 상평리 665,0
4180,충청북도 음성군 감곡면 상평리,0
4181,충청북도 음성군 감곡면 상평리,0
4182,충청북도 음성군 감곡면 상평리,0
4183,충청북도 음성군 감곡면 상평리 780,0
4184,충청북도 음성군 감곡면 상평리,0
4185,충청북도 음성군 감곡면 능안로,0
4186,충청북도 음성군 감곡면 상평리,0
4187,충청북도 음성군 감곡면 상평리,0
4188,충청북도 음성군 감곡면 상평리,0
4189,충청북도 음성군 감곡면 상평리 735-1,0
4190,충청북도 음성군 감곡면 상평리,0
4191,충청북도 음성군 감곡면 상평리 537,0
4192,충청북도 음성군 감곡면 상평리 599,0
4193,충청북도 음성군 감곡면 상평리,0
4194,충청북도 음성군 감곡면 상평리,0
4195,충청북도 음성군 감곡면 상평리 163-1,0
4196,충청북도 음성군 감곡면 상평리 산68-1,0
4197,충청북도 음성군 감곡면 상평리 396-2,0
4198,충청북도 음성군 생극면 차곡리,0
4199,충청북도 음성군 감곡면 상평리,0
4200,충청북도 음성군 감곡면 상평리,0
4201,충청북도 음성군 감곡면 상평리,0
4202,충청북도 음성군 감곡면 상평리,0
4203,충청북도 음성군 감곡면 상평리,0
4204,충청북도 음성군 감곡면 상평리 785,0
4205,충청북도 음성군 감곡면 상평리,0
4206,충청북도 음성군 감곡면 상평리,0
4207,충청북도 음성군 감곡면 상평리,0
4208,충청북도 음성군 감곡면 상평리 316-1,0
4209,충청북도 음성군 감곡면 상평리,0
4210,충청북도 음성군 감곡면 상평리,0
4211,충청북도 음성군 감곡면 상평리,0
4212,충청북도 음성군 감곡면 상평리,0
4213,충청북도 음성군 감곡면 상평리,0
4214,충청북도 음성군 감곡면 상평리 산36,0
4215,충청북도 음성군 감곡면 상평리 701,0
4216,충청북도 음성군 감곡면 상평리 630-25,0
4217,충청북도 음성군 감곡면 상평리,0
4218,충청북도 음성군 감곡면 월정리,0
4219,충청북도 음성군 감곡면 상평리 555,0
4220,충청북도 음성군 감곡면 능안로,0
4221,충청북도 음성군 감곡면 상평리,0
4222,충청북도 음성군 감곡면 상평리 29,0
4223,충청북도 음성군 감곡면 상평리 201-1,0
4224,충청북도 음성군 감곡면 상평리 292-1,0
4225,충청북도 음성군 감곡면 상평리,0
4226,충청북도 음성군 감곡면 상평리,0
4227,충청북도 음성군 감곡면 상평리 산35-1,0
4228,충청북도 음성군 감곡면 상평리 산69-4,0
4229,충청북도 음성군 감곡면 상평리 638,0
4230,충청북도 음성군 감곡면 상평리,0
